Postcode,Latitude,Longitude
DD2 3SL,56.486854,-3.017011
DD2 3SN,56.485046,-3.018299
DD2 3SP,56.485776,-3.021318
DD2 3SQ,56.481341,-3.021979
DD2 3SR,56.486631,-3.017834
DD2 3SS,56.48815,-3.018833
DD2 3ST,56.485936,-3.017117
DD2 3SU,56.48558,-3.015678
DD2 3SW,56.485098,-3.010859
DD2 3SX,56.484306,-3.004363
DD2 3SY,56.486508,-3.016325
DD2 3SZ,56.486014,-3.00874
DD2 3TA,56.485659,-3.010338
DD2 3TB,56.486214,-3.009573
DD2 3TD,56.486305,-3.010436
DD2 3TE,56.487154,-3.01106
DD2 3TF,56.487134,-3.01015
DD2 3TG,56.486173,-3.015678
DD2 3TH,56.48699,-3.009139
DD2 3TJ,56.486988,-3.008278
DD2 3TL,56.487507,-3.010744
DD2 3TN,56.483546,-3.010481
DD2 3TP,56.487991,-3.014184
DD2 3TQ,56.483385,-3.008203
DD2 3TR,56.486402,-3.012923
DD2 3TS,56.469704,-3.007982
DD2 3TT,56.469291,-3.00789
DD2 3TU,56.486913,-3.007546
DD2 3TW,56.483305,-3.005989
DD2 3TX,56.470098,-3.007035
DD2 3TY,56.469784,-3.006885
DD2 3TZ,56.469314,-3.009579
DD2 3UA,56.486678,-3.015383
DD2 3UB,56.486534,-3.016516
DD2 3UD,56.484562,-3.012679
DD2 3UE,56.486733,-3.017495
DD2 3UF,56.486886,-3.018539
DD2 3UG,56.484466,-3.01666
DD2 3UH,56.491293,-3.016935
DD2 3UJ,56.471216,-3.013168
DD2 3UL,56.471216,-3.013168
DD2 3UN,56.471434,-3.016177
DD2 3UP,56.4714,-3.016988
DD2 3UQ,56.479714,-3.00224
DD2 3UR,56.4714,-3.016988
DD2 3US,56.470843,-3.010435
DD2 3UT,56.486751,-3.021848
DD2 3UU,56.487942,-3.022351
DD2 3UW,56.471434,-3.016177
DD2 3UX,56.483318,-3.012046
DD2 3UY,56.47199,-3.015125
DD2 3WA,56.48693,-3.012093
DD2 3WB,56.483318,-3.012046
DD2 3WD,56.48701,-3.012128
DD2 3WE,56.486608,-3.012945
DD2 3WF,56.486175,-3.013161
DD2 3WG,56.486502,-3.015021
DD2 3WH,56.487075,-3.014078
DD2 3WJ,56.486856,-3.015664
DD2 3WL,56.487118,-3.014355
DD2 3WN,56.487268,-3.014749
DD2 3WP,56.474793,-3.016299
DD2 3WQ,56.474706,-3.015988
DD2 3WR,56.49015,-3.009483
DD2 3WS,56.490062,-3.008068
DD2 3WT,56.481286,-3.015487
DD2 3WU,56.477491,-3.006034
DD2 3WX,56.483373,-3.012015
DD2 3XA,56.483257,-3.005289
DD2 3XB,56.483716,-3.004002
DD2 3XD,56.483676,-3.007882
DD2 3XE,56.483879,-3.01383
DD2 3XF,56.482528,-3.015369
DD2 3XG,56.483365,-3.00966
DD2 3XH,56.482798,-3.014066
DD2 3XJ,56.482766,-3.01372
DD2 3XL,56.483929,-3.018703
DD2 3XN,56.473905,-3.005046
DD2 3XP,56.461653,-2.991362
DD2 3XQ,56.483879,-3.01383
DD2 3XR,56.48102,-3.009581
DD2 3XS,56.481057,-3.009501
DD2 3XT,56.479185,-3.016465
DD2 3XU,56.481011,-3.009585
DD2 3XW,56.473905,-3.005046
DD2 3XX,56.475527,-3.049096
DD2 3YA,56.487409,-3.016117
DD2 3YB,56.487418,-3.017173
DD2 3YD,56.487576,-3.017632
DD2 3YE,56.487725,-3.01809
DD2 3YF,56.487844,-3.01897
DD2 3YG,56.488184,-3.020198
DD2 3YH,56.487004,-3.019468
DD2 3YJ,56.487166,-3.020527
DD2 3YL,56.487207,-3.020983
DD2 3YN,56.487239,-3.021455
DD2 3YP,56.487164,-3.012002
DD2 3YQ,56.488185,-3.021172
DD2 3YR,56.487498,-3.012888
DD2 3YS,56.461653,-2.991362
DD2 3YT,56.461653,-2.991362
DD2 3YU,56.483373,-3.012015
DD2 3YW,56.487249,-3.022527
DD2 3YX,56.487376,-3.014671
DD2 3YY,56.487315,-3.011161
DD2 3YZ,56.487409,-3.016117
DD2 3ZB,56.487886,-3.024708
DD2 3ZD,56.489647,-3.023619
DD2 4AA,56.467215,-3.045004
DD2 4AB,56.466356,-3.044526
DD2 4AD,56.466205,-3.045349
DD2 4AE,56.467466,-3.046134
DD2 4AF,56.467012,-3.046654
DD2 4AG,56.468077,-3.04506
DD2 4AH,56.468568,-3.047495
DD2 4AJ,56.468169,-3.047923
DD2 4AL,56.469142,-3.049731
DD2 4AN,56.468201,-3.046329
DD2 4AP,56.468263,-3.048558
DD2 4AQ,56.467763,-3.048184
DD2 4AR,56.467803,-3.049824
DD2 4AS,56.466889,-3.049572
DD2 4AT,56.465696,-3.049231
DD2 4AU,56.465458,-3.045605
DD2 4AW,56.466031,-3.047925
DD2 4AX,56.466024,-3.045604
DD2 4AY,56.467266,-3.048479
DD2 4AZ,56.466467,-3.048457
DD2 4BA,56.465835,-3.046706
DD2 4BB,56.46673,-3.048188
DD2 4BD,56.468549,-3.038028
DD2 4BE,56.4679,-3.039293
DD2 4BF,56.463948,-3.044573
DD2 4BG,56.4679,-3.039293
DD2 4BH,56.467139,-3.039
DD2 4BJ,56.468077,-3.040742
DD2 4BL,56.468077,-3.040742
DD2 4BN,56.467218,-3.040329
DD2 4BP,56.468098,-3.042577
DD2 4BQ,56.467237,-3.04343
DD2 4BR,56.466461,-3.041721
DD2 4BS,56.467321,-3.044163
DD2 4BT,56.46661,-3.039956
DD2 4BU,56.46661,-3.039956
DD2 4BW,56.466371,-3.038521
DD2 4BX,56.466371,-3.038521
DD2 4BY,56.466138,-3.037297
DD2 4BZ,56.466138,-3.037297
DD2 4DA,56.466663,-3.035802
DD2 4DB,56.467297,-3.037264
DD2 4DD,56.467812,-3.038089
DD2 4DE,56.468255,-3.03768
DD2 4DF,56.466142,-3.043238
DD2 4DG,56.469837,-3.027951
DD2 4DH,56.469822,-3.029671
DD2 4DJ,56.469874,-3.031052
DD2 4DL,56.469852,-3.032561
DD2 4DN,56.469474,-3.033769
DD2 4DP,56.469094,-3.035105
DD2 4DQ,56.468621,-3.035875
DD2 4DR,56.468979,-3.033852
DD2 4DS,56.469264,-3.031997
DD2 4DT,56.469314,-3.030291
DD2 4DU,56.469247,-3.028682
DD2 4DW,56.468751,-3.027715
DD2 4DX,56.46742,-3.02899
DD2 4DY,56.467086,-3.029191
DD2 4DZ,56.466877,-3.029527
DD2 4EA,56.46657,-3.029632
DD2 4EB,56.466084,-3.027574
DD2 4ED,56.46653,-3.02804
DD2 4EE,56.466716,-3.027185
DD2 4EF,56.466721,-3.02665
DD2 4EG,56.464713,-3.0283
DD2 4EH,56.465346,-3.03106
DD2 4EJ,56.464317,-3.026195
DD2 4EL,56.463789,-3.026944
DD2 4EN,56.463934,-3.027893
DD2 4EP,56.464243,-3.028611
DD2 4EQ,56.464783,-3.030687
DD2 4ER,56.465996,-3.031694
DD2 4ES,56.466522,-3.032179
DD2 4ET,56.466962,-3.032223
DD2 4EU,56.467181,-3.031856
DD2 4EW,56.46764,-3.031706
DD2 4EX,56.466736,-3.033451
DD2 4EY,56.467355,-3.033581
DD2 4EZ,56.467983,-3.033663
DD2 4FA,56.472296,-3.041121
DD2 4FP,56.472232,-3.029412
DD2 4GD,56.465459,-3.035818
DD2 4GE,56.466305,-3.037727
DD2 4GH,56.466135,-3.037625
DD2 4HA,56.464552,-3.024903
DD2 4HB,56.467364,-3.034653
DD2 4HD,56.46568,-3.029786
DD2 4HE,56.465916,-3.029468
DD2 4HF,56.466319,-3.029625
DD2 4HG,56.470501,-3.030225
DD2 4HH,56.465697,-3.027644
DD2 4HJ,56.464783,-3.026276
DD2 4HL,56.470402,-3.032349
DD2 4HN,56.470068,-3.034742
DD2 4HP,56.469193,-3.037254
DD2 4HQ,56.468958,-3.038559
DD2 4HR,56.468855,-3.040066
DD2 4HS,56.468555,-3.042655
DD2 4HT,56.470237,-3.034877
DD2 4HU,56.4696,-3.035882
DD2 4HW,56.469634,-3.037165
DD2 4HX,56.469478,-3.038642
DD2 4HY,56.469117,-3.038872
DD2 4HZ,56.469054,-3.039909
DD2 4JA,56.468628,-3.041504
DD2 4JB,56.470134,-3.036449
DD2 4JD,56.469948,-3.038359
DD2 4JE,56.469577,-3.040783
DD2 4JF,56.46969,-3.042296
DD2 4JG,56.469625,-3.043625
DD2 4JH,56.469624,-3.044826
DD2 4JJ,56.469353,-3.043975
DD2 4JL,56.469086,-3.041436
DD2 4JN,56.476226,-3.028871
DD2 4JP,56.468961,-3.04351
DD2 4JQ,56.468507,-3.044098
DD2 4JR,56.475983,-3.029968
DD2 4JS,56.476291,-3.031843
DD2 4JT,56.476216,-3.033384
DD2 4JU,56.476674,-3.034403
DD2 4JW,56.476532,-3.033181
DD2 4JX,56.476781,-3.030205
DD2 4JY,56.476555,-3.031493
DD2 4JZ,56.476697,-3.029533
DD2 4LA,56.477489,-3.029327
DD2 4LB,56.477291,-3.031497
DD2 4LD,56.477083,-3.032742
DD2 4LE,56.477101,-3.033846
DD2 4LF,56.476743,-3.035866
DD2 4LG,56.476394,-3.036717
DD2 4LH,56.476742,-3.034859
DD2 4LJ,56.476142,-3.034697
DD2 4LL,56.475169,-3.035027
DD2 4LN,56.475273,-3.035501
DD2 4LP,56.475872,-3.033602
DD2 4LQ,56.475557,-3.033674
DD2 4LR,56.475947,-3.032175
DD2 4LS,56.475659,-3.030024
DD2 4LT,56.475276,-3.030744
DD2 4LU,56.476535,-3.028489
DD2 4LW,56.465668,-3.034477
DD2 4LX,56.472161,-3.033744
DD2 4LY,56.472088,-3.035982
DD2 4LZ,56.472893,-3.037433
DD2 4NA,56.472512,-3.037881
DD2 4NB,56.472931,-3.035096
DD2 4ND,56.472633,-3.035299
DD2 4NE,56.472414,-3.034611
DD2 4NF,56.47262,-3.033546
DD2 4NG,56.473031,-3.032826
DD2 4NH,56.472929,-3.033213
DD2 4NJ,56.473315,-3.035366
DD2 4NL,56.47374,-3.035021
DD2 4NN,56.473407,-3.037203
DD2 4NP,56.473616,-3.038069
DD2 4NQ,56.473374,-3.039102
DD2 4NR,56.473414,-3.040661
DD2 4NS,56.473053,-3.040862
DD2 4NT,56.472488,-3.038607
DD2 4NU,56.472609,-3.039162
DD2 4NW,56.472003,-3.038593
DD2 4NX,56.471972,-3.042359
DD2 4NY,56.472244,-3.043064
DD2 4NZ,56.47248,-3.042811
DD2 4PA,56.472106,-3.043499
DD2 4PB,56.471912,-3.041984
DD2 4PD,56.472053,-3.044471
DD2 4PE,56.475813,-3.027711
DD2 4PF,56.475166,-3.026687
DD2 4PG,56.474943,-3.028641
DD2 4PH,56.47483,-3.029336
DD2 4PJ,56.474537,-3.029913
DD2 4PL,56.474698,-3.031183
DD2 4PN,56.475001,-3.031435
DD2 4PP,56.475057,-3.032281
DD2 4PQ,56.474757,-3.032678
DD2 4PR,56.47431,-3.033429
DD2 4PS,56.474064,-3.032789
DD2 4PT,56.474295,-3.030961
DD2 4PU,56.47405,-3.031296
DD2 4PW,56.473597,-3.02953
DD2 4PX,56.474005,-3.02907
DD2 4PY,56.473588,-3.028523
DD2 4PZ,56.472983,-3.028815
DD2 4QA,56.472709,-3.028321
DD2 4QB,56.472199,-3.03131
DD2 4QD,56.472676,-3.029018
DD2 4QE,56.472845,-3.030273
DD2 4QF,56.472844,-3.031474
DD2 4QG,56.475256,-3.034283
DD2 4QH,56.473083,-3.031935
DD2 4QJ,56.473763,-3.032327
DD2 4QL,56.474917,-3.038251
DD2 4QN,56.474637,-3.038487
DD2 4QP,56.474185,-3.038832
DD2 4QQ,56.473747,-3.039599
DD2 4QR,56.474196,-3.036417
DD2 4QS,56.475342,-3.036883
DD2 4QT,56.47528,-3.038959
DD2 4QU,56.47528,-3.037826
DD2 4QW,56.475636,-3.041404
DD2 4QX,56.475158,-3.041699
DD2 4QY,56.474215,-3.042647
DD2 4QZ,56.473941,-3.043163
DD2 4RA,56.473631,-3.042696
DD2 4RB,56.47479,-3.042663
DD2 4RD,56.475181,-3.043226
DD2 4RE,56.476117,-3.039842
DD2 4RF,56.476791,-3.037588
DD2 4RG,56.473614,-3.041495
DD2 4RH,56.47614,-3.037067
DD2 4RJ,56.475884,-3.037644
DD2 4RL,56.47584,-3.039656
DD2 4RN,56.473191,-3.042701
DD2 4RP,56.475534,-3.039648
DD2 4RQ,56.472829,-3.041863
DD2 4RR,56.472808,-3.044362
DD2 4RS,56.47247,-3.043996
DD2 4RT,56.472615,-3.04598
DD2 4RU,56.472341,-3.04544
DD2 4RW,56.472034,-3.045672
DD2 4RX,56.471802,-3.044334
DD2 4RY,56.472359,-3.046557
DD2 4RZ,56.472684,-3.047362
DD2 4SA,56.472056,-3.047263
DD2 4SB,56.472507,-3.048136
DD2 4SD,56.4722,-3.04829
DD2 4SE,56.472746,-3.048581
DD2 4SF,56.471609,-3.049105
DD2 4SG,56.471669,-3.048421
DD2 4SH,56.473131,-3.049744
DD2 4SJ,56.473715,-3.047634
DD2 4SL,56.473924,-3.046357
DD2 4SN,56.478176,-3.052384
DD2 4SP,56.473411,-3.047447
DD2 4SQ,56.473182,-3.04796
DD2 4SR,56.471103,-3.04526
DD2 4SS,56.478234,-3.050847
DD2 4ST,56.483318,-3.012046
DD2 4SU,56.475369,-3.05067
DD2 4SW,56.473313,-3.052658
DD2 4SX,56.47745,-3.049052
DD2 4SY,56.472877,-3.045841
DD2 4SZ,56.473254,-3.044764
DD2 4TA,56.475699,-3.051065
DD2 4TB,56.477419,-3.039894
DD2 4TD,56.477593,-3.037382
DD2 4TE,56.478182,-3.03998
DD2 4TF,56.48452,-3.042739
DD2 4TG,56.475742,-3.052255
DD2 4TH,56.475485,-3.056189
DD2 4TJ,56.477072,-3.02766
DD2 4TL,56.475621,-3.055982
DD2 4TN,56.464306,-3.051156
DD2 4TP,56.467321,-3.052587
DD2 4TQ,56.468006,-3.039559
DD2 4TR,56.469058,-3.05119
DD2 4TS,56.469003,-3.050215
DD2 4TT,56.468647,-3.052997
DD2 4TU,56.470851,-3.0527
DD2 4TW,56.466271,-3.051373
DD2 4TX,56.469776,-3.054521
DD2 4TY,56.468997,-3.05411
DD2 4TZ,56.468941,-3.055439
DD2 4UA,56.467446,-3.054814
DD2 4UB,56.477591,-3.041831
DD2 4UD,56.467392,-3.0559
DD2 4UE,56.466418,-3.053194
DD2 4UF,56.465698,-3.05545
DD2 4UG,56.46582,-3.053714
DD2 4UH,56.476193,-3.055255
DD2 4UJ,56.475621,-3.055982
DD2 4UL,56.474491,-3.027915
DD2 4UN,56.4731,-3.027698
DD2 4UP,56.473815,-3.027085
DD2 4UQ,56.464779,-3.053539
DD2 4UR,56.473268,-3.026989
DD2 4US,56.477447,-3.039733
DD2 4UT,56.477535,-3.043197
DD2 4UU,56.475621,-3.055982
DD2 4UW,56.474221,-3.026901
DD2 4UX,56.475621,-3.055982
DD2 4UY,56.466028,-3.035476
DD2 4UZ,56.476089,-3.04317
DD2 4WA,56.466028,-3.035476
DD2 4WB,56.475707,-3.046816
DD2 4WW,56.483373,-3.012015
DD2 4WX,56.483373,-3.012015
DD2 4XA,56.465008,-3.050964
DD2 4XB,56.470152,-3.052454
DD2 4XD,56.478267,-3.051185
DD2 4XE,56.478378,-3.054013
DD2 4XZ,56.483373,-3.012015
DD2 4YA,56.476089,-3.04317
DD2 4YB,56.463296,-2.96995
DD2 4YD,56.472427,-3.029758
DD2 4YE,56.472427,-3.029758
DD2 4YF,56.461653,-2.991362
DD2 4YG,56.461653,-2.991362
DD2 4YH,56.461653,-2.991362
DD2 4YJ,56.461653,-2.991362
DD2 4YL,56.478378,-3.054013
DD2 4YN,56.478378,-3.054013
DD2 4YP,56.461653,-2.991362
DD2 4YQ,56.461653,-2.991362
DD2 4YR,56.469948,-3.039446
DD2 4YS,56.461653,-2.991362
DD2 4YT,56.461653,-2.991362
DD2 4YU,56.461653,-2.991362
DD2 5BJ,56.459473,-3.0531
DD2 5BP,56.467832,-3.066433
DD2 5BR,56.470828,-3.073237
DD2 5BT,56.470622,-3.074172
DD2 5FA,56.473179,-3.068417
DD2 5FF,56.471948,-3.071467
DD2 5FG,56.472483,-3.070962
DD2 5FH,56.472705,-3.071277
DD2 5FL,56.472623,-3.069246
DD2 5FN,56.473846,-3.069166
DD2 5FP,56.473368,-3.069364
DD2 5FQ,56.47439,-3.068532
DD2 5FR,56.469847,-3.073453
DD2 5FS,56.470052,-3.072549
DD2 5FT,56.473737,-3.067167
DD2 5FU,56.474637,-3.068101
DD2 5FW,56.474876,-3.07163
DD2 5FX,56.475601,-3.070904
DD2 5FY,56.473819,-3.071243
DD2 5GG,56.474432,-3.07105
DD2 5GH,56.473194,-3.071794
DD2 5GJ,56.472882,-3.072613
DD2 5GN,56.468207,-3.068732
DD2 5GP,56.469914,-3.071864
DD2 5GQ,56.470488,-3.073097
DD2 5GR,56.471174,-3.071607
DD2 5GS,56.471087,-3.070274
DD2 5GT,56.471811,-3.069677
DD2 5GU,56.469228,-3.068144
DD2 5GW,56.470165,-3.068852
DD2 5GX,56.470498,-3.068747
DD2 5GY,56.471043,-3.069185
DD2 5GZ,56.473468,-3.060841
DD2 5JA,56.459319,-3.048032
DD2 5JB,56.459313,-3.049769
DD2 5JJ,56.459741,-3.046941
DD2 5JN,56.461639,-3.052024
DD2 5JP,56.460434,-3.051081
DD2 5JR,56.459143,-3.045366
DD2 5JT,56.466591,-3.06448
DD2 5JU,56.470315,-3.059779
DD2 5JW,56.471476,-3.054227
DD2 5JX,56.473504,-3.060858
DD2 5JY,56.472001,-3.067407
DD2 5JZ,56.475851,-3.069028
DD2 5LA,56.476396,-3.080762
DD2 5LB,56.471123,-3.090903
DD2 5NA,56.480656,-3.051332
DD2 5NF,56.482257,-3.062775
DD2 5NL,56.476847,-3.080531
DD2 5PE,56.483482,-3.066511
DD2 5PF,56.482996,-3.065621
DD2 5RF,56.482258,-3.065779
DD2 5SJ,56.480615,-3.066662
DD2 5SN,56.480176,-3.064344
DD2 5SP,56.482626,-3.067855
DD2 5SQ,56.482677,-3.069249
DD2 5SR,56.482991,-3.071418
DD2 5SU,56.48364,-3.072121
DD2 5SW,56.483299,-3.062726
DD2 5SX,56.482428,-3.062702
DD2 5SY,56.482428,-3.062702
DD2 5SZ,56.47834,-3.06577
DD2 5TH,56.477807,-3.069245
DD2 5WA,56.461653,-2.991362
DD2 5WD,56.461653,-2.991362
DD2 5WT,56.483373,-3.012015
DD2 5WU,56.483373,-3.012015
DD2 5WW,56.483373,-3.012015
DD2 5WX,56.483373,-3.012015
DD2 5YB,56.461653,-2.991362
DD2 5YD,56.476297,-3.076651
DD2 5YE,56.483373,-3.012015
DD2 5YF,56.461653,-2.991362
DD2 5YG,56.476297,-3.076651
DD2 5YH,56.461653,-2.991362
DD2 5YJ,56.461653,-2.991362
DD2 5YL,56.461653,-2.991362
DD2 5YP,56.483373,-3.012015
DD2 5YQ,56.476297,-3.076651
DD2 5YR,56.483373,-3.012015
DD2 5YS,56.483318,-3.012046
DD2 5YT,56.483373,-3.012015
DD2 9AF,56.483373,-3.012015
DD2 9AJ,56.483318,-3.012046
DD2 9AN,56.483373,-3.012015
DD2 9AP,56.483373,-3.012015
DD2 9AQ,56.483318,-3.012046
DD2 9AS,56.483373,-3.012015
DD2 9AT,56.483318,-3.012046
DD2 9AU,56.483373,-3.012015
DD2 9AW,56.483318,-3.012046
DD2 9AX,56.483309,-3.01205
DD2 9AY,56.483373,-3.012015
DD2 9AZ,56.483318,-3.012046
DD2 9BA,56.483373,-3.012015
DD2 9BB,56.483373,-3.012015
DD2 9BD,56.483373,-3.012015
DD2 9BE,56.483373,-3.012015
DD2 9BF,56.483373,-3.012015
DD2 9BG,56.483373,-3.012015
DD2 9BH,56.483373,-3.012015
DD2 9BJ,56.483373,-3.012015
DD2 9BL,56.483318,-3.012046
DD2 9BN,56.483373,-3.012015
DD2 9BP,56.483318,-3.012046
DD2 9BQ,56.483318,-3.012046
DD2 9BR,56.483318,-3.012046
DD2 9BS,56.483309,-3.01205
DD2 9BT,56.483318,-3.012046
DD2 9BU,56.483309,-3.01205
DD2 9BW,56.483309,-3.01205
DD2 9BX,56.483309,-3.01205
DD2 9BY,56.483309,-3.01205
DD2 9BZ,56.483309,-3.01205
DD2 9DA,56.483309,-3.01205
DD2 9DB,56.483309,-3.01205
DD2 9DE,56.483309,-3.01205
DD2 9DF,56.483309,-3.01205
DD2 9DG,56.483309,-3.01205
DD2 9DH,56.483309,-3.01205
DD2 9DJ,56.483309,-3.01205
DD2 9DL,56.483309,-3.01205
DD2 9DN,56.483309,-3.01205
DD2 9DP,56.483309,-3.01205
DD2 9DQ,56.483309,-3.01205
DD2 9DR,56.483309,-3.01205
DD2 9DS,56.483309,-3.01205
DD2 9DT,56.483309,-3.01205
DD2 9DU,56.483309,-3.01205
DD2 9DW,56.483309,-3.01205
DD2 9DX,56.483309,-3.01205
DD2 9DY,56.483309,-3.01205
DD2 9DZ,56.483309,-3.01205
DD2 9EA,56.483309,-3.01205
DD2 9EB,56.483309,-3.01205
DD2 9ED,56.483309,-3.01205
DD3 0AA,56.487267,-2.989144
DD3 0AB,56.487239,-2.982546
DD3 0AD,56.487457,-2.98109
DD3 0AE,56.488068,-2.981122
DD3 0AF,56.488812,-2.98132
DD3 0AG,56.488395,-2.980611
DD3 0AH,56.487924,-2.982222
DD3 0AJ,56.487243,-2.978681
DD3 0AL,56.488025,-2.978539
DD3 0AN,56.487757,-2.979571
DD3 0AP,56.487672,-2.977799
DD3 0AQ,56.487555,-2.983431
DD3 0AR,56.487672,-2.977766
DD3 0AS,56.500899,-3.008972
DD3 0AT,56.486492,-2.982661
DD3 0AU,56.486103,-2.981806
DD3 0AW,56.488307,-2.982655
DD3 0AX,56.487467,-2.986676
DD3 0AY,56.488057,-2.985847
DD3 0AZ,56.488033,-2.9832
DD3 0BA,56.488878,-2.991021
DD3 0BB,56.490477,-2.98552
DD3 0BD,56.491347,-2.984459
DD3 0BE,56.489398,-2.986792
DD3 0BF,56.486037,-2.983396
DD3 0BG,56.490083,-2.98754
DD3 0BH,56.489189,-2.987095
DD3 0BJ,56.489153,-2.98817
DD3 0BL,56.488723,-2.989145
DD3 0BN,56.487528,-2.988026
DD3 0BP,56.488719,-2.988512
DD3 0BQ,56.490159,-2.988192
DD3 0BR,56.488472,-2.987985
DD3 0BS,56.489011,-2.989104
DD3 0BT,56.488834,-2.989895
DD3 0BU,56.488001,-2.990701
DD3 0BW,56.488062,-2.988624
DD3 0BX,56.488091,-2.989502
DD3 0BY,56.488531,-2.98953
DD3 0BZ,56.488579,-2.991354
DD3 0DA,56.488309,-2.991424
DD3 0DB,56.488318,-2.977832
DD3 0DD,56.487845,-2.978648
DD3 0DE,56.488463,-2.980011
DD3 0DF,56.488928,-2.97913
DD3 0DG,56.488635,-2.978717
DD3 0DH,56.490217,-2.975185
DD3 0DJ,56.490033,-2.975781
DD3 0DL,56.489649,-2.976583
DD3 0DN,56.490063,-2.976447
DD3 0DP,56.489517,-2.979665
DD3 0DQ,56.489404,-2.975748
DD3 0DR,56.489278,-2.979253
DD3 0DS,56.489514,-2.984553
DD3 0DT,56.489826,-2.982629
DD3 0DU,56.489557,-2.982573
DD3 0DW,56.490249,-2.976842
DD3 0DX,56.490055,-2.983138
DD3 0DY,56.490429,-2.983668
DD3 0DZ,56.490103,-2.980541
DD3 0EA,56.489856,-2.97995
DD3 0EB,56.490584,-2.979969
DD3 0EE,56.49082,-2.97965
DD3 0EF,56.490601,-2.98234
DD3 0EG,56.490788,-2.983709
DD3 0EH,56.487273,-2.975953
DD3 0EJ,56.488048,-2.975616
DD3 0EL,56.487895,-2.974605
DD3 0EN,56.488785,-2.975684
DD3 0EP,56.488889,-2.973851
DD3 0EQ,56.491103,-2.983604
DD3 0ER,56.489665,-2.97457
DD3 0ES,56.489882,-2.974315
DD3 0ET,56.488247,-2.973169
DD3 0EU,56.489517,-2.972747
DD3 0EW,56.48898,-2.974844
DD3 0EX,56.490361,-2.97397
DD3 0EY,56.490471,-2.976036
DD3 0EZ,56.491055,-2.979477
DD3 0FB,56.489231,-2.984026
DD3 0FD,56.501148,-3.016895
DD3 0FE,56.50077,-3.018103
DD3 0FF,56.500718,-3.018995
DD3 0FG,56.500349,-3.020139
DD3 0GX,56.494526,-2.975576
DD3 0GY,56.493179,-2.974339
DD3 0GZ,56.493132,-2.975735
DD3 0HA,56.491366,-2.983335
DD3 0HB,56.491476,-2.978449
DD3 0HD,56.491718,-2.981931
DD3 0HE,56.49178,-2.980909
DD3 0HF,56.492052,-2.977164
DD3 0HG,56.492365,-2.97969
DD3 0HH,56.491861,-2.978589
DD3 0HJ,56.492128,-2.98238
DD3 0HL,56.492114,-2.984166
DD3 0HN,56.491942,-2.983203
DD3 0HP,56.489991,-2.99457
DD3 0HQ,56.492522,-2.982585
DD3 0HR,56.490884,-2.994171
DD3 0HS,56.49111,-2.991708
DD3 0HT,56.490806,-2.991522
DD3 0HU,56.490603,-2.993303
DD3 0HW,56.492145,-2.984703
DD3 0HX,56.491563,-2.990112
DD3 0HY,56.491444,-2.98933
DD3 0HZ,56.492895,-2.988718
DD3 0JA,56.492308,-2.98802
DD3 0JB,56.492299,-2.990136
DD3 0JD,56.492042,-2.986454
DD3 0JE,56.491706,-2.988053
DD3 0JF,56.49125,-2.987765
DD3 0JG,56.490709,-2.986777
DD3 0JH,56.490392,-2.989383
DD3 0JJ,56.49046,-2.989921
DD3 0JL,56.489607,-2.988681
DD3 0JN,56.489913,-2.990849
DD3 0JP,56.48965,-2.993392
DD3 0JQ,56.490919,-2.988715
DD3 0JR,56.490242,-2.991361
DD3 0JS,56.491563,-2.995704
DD3 0JT,56.491927,-2.994117
DD3 0JU,56.491733,-2.992553
DD3 0JW,56.489882,-2.992504
DD3 0JX,56.491996,-2.992202
DD3 0JY,56.492078,-2.995372
DD3 0JZ,56.49319,-2.994605
DD3 0LA,56.493483,-2.994954
DD3 0LB,56.494168,-2.993542
DD3 0LD,56.494527,-2.994786
DD3 0LE,56.495224,-2.994138
DD3 0LF,56.495285,-2.99088
DD3 0LG,56.496282,-2.994361
DD3 0LH,56.495948,-2.990048
DD3 0LJ,56.492339,-2.978422
DD3 0LL,56.493025,-2.979122
DD3 0LN,56.492394,-2.977092
DD3 0LP,56.492796,-2.977362
DD3 0LQ,56.49672,-2.993576
DD3 0LR,56.49227,-2.975725
DD3 0LS,56.494081,-2.977379
DD3 0LT,56.493423,-2.976485
DD3 0LU,56.492975,-2.977529
DD3 0LW,56.49319,-2.978737
DD3 0LX,56.493791,-2.978817
DD3 0LY,56.493626,-2.978131
DD3 0LZ,56.493562,-2.980533
DD3 0NA,56.494079,-2.978776
DD3 0NB,56.493684,-2.981072
DD3 0ND,56.495274,-2.984508
DD3 0NE,56.49335,-2.983488
DD3 0NF,56.493202,-2.983999
DD3 0NG,56.493131,-2.981626
DD3 0NH,56.493389,-2.985336
DD3 0NJ,56.493068,-2.985068
DD3 0NL,56.492601,-2.985039
DD3 0NN,56.492755,-2.98709
DD3 0NP,56.487792,-2.971598
DD3 0NQ,56.492849,-2.982122
DD3 0NR,56.494276,-2.974233
DD3 0NS,56.492017,-2.973607
DD3 0NW,56.492412,-2.986269
DD3 0NX,56.493951,-2.982427
DD3 0NY,56.49464,-2.982786
DD3 0NZ,56.494464,-2.984568
DD3 0PN,56.500765,-3.02203
DD3 0RH,56.495001,-2.9826
DD3 0RL,56.493244,-2.977585
DD3 0RN,56.499952,-3.011595
DD3 0RP,56.500292,-3.011848
DD3 0RQ,56.499478,-3.009178
DD3 0RR,56.499285,-3.007516
DD3 0RS,56.499254,-3.010228
DD3 0RT,56.499505,-3.008042
DD3 0RU,56.500239,-3.010628
